center_id,x,y,z,along,lateral,survival_time,failed,first_obstacle_id,first_uav_index,first_distance,intrusion_threshold
148,18.452578196098003,11.991664616215813,-3.0,22.0,-0.5455844122715714,10.75,True,fast_crossing_ball_2,3,1.3676845391954657,1.5
149,17.887049840546474,12.816393468061792,-3.0,22.0,0.4544155877284286,10.25,True,fast_crossing_ball_2,3,1.341531262591157,1.5
150,17.321521484994946,13.641122319907769,-3.0,22.0,1.4544155877284286,10.0,True,fast_crossing_ball_2,3,1.3689139242733834,1.5
151,16.755993129443418,14.465851171753748,-3.0,22.0,2.4544155877284286,9.5,True,fast_crossing_ball_2,1,1.2409973923840945,1.5
152,16.19046477389189,15.290580023599725,-3.0,22.0,3.4544155877284286,8.5,True,fast_crossing_ball_2,1,1.4717960108689883,1.5
153,15.624936418340363,16.115308875445702,-3.0,22.0,4.454415587728429,8.0,True,fast_crossing_ball_2,1,1.3383213275577497,1.5
154,15.059408062788835,16.94003772729168,-3.0,22.0,5.454415587728429,7.5,True,fast_crossing_ball_2,1,1.4548984291635172,1.5
155,15.007849507367386,17.015227287281295,-3.0,22.0,5.545584412271571,7.5,True,fast_crossing_ball_2,1,1.433567984791223,1.5
156,22.929677677547595,8.99907706808898,-3.0,24.0,-5.545584412271571,2.25,True,inner_patrol_ball,1,1.099944520604776,1.4
157,22.364149321996067,9.823805919934957,-3.0,24.0,-4.545584412271571,2.75,True,inner_patrol_ball,1,1.1285941365725334,1.4
158,21.79862096644454,10.648534771780934,-3.0,24.0,-3.5455844122715714,3.25,True,inner_patrol_ball,2,1.1957952843906796,1.4
159,21.23309261089301,11.473263623626913,-3.0,24.0,-2.5455844122715714,3.5,True,inner_patrol_ball,2,1.0468323319534956,1.4
160,20.667564255341485,12.29799247547289,-3.0,24.0,-1.5455844122715714,50.0,False,,,,
161,20.102035899789957,13.122721327318867,-3.0,24.0,-0.5455844122715714,50.0,False,,,,
162,19.53650754423843,13.947450179164846,-3.0,24.0,0.4544155877284286,9.5,True,fast_crossing_ball_2,3,1.463735369719684,1.5
163,18.9709791886869,14.772179031010824,-3.0,24.0,1.4544155877284286,8.75,True,fast_crossing_ball_2,3,1.2754295006658831,1.5
164,18.405450833135372,15.5969078828568,-3.0,24.0,2.4544155877284286,8.0,True,fast_crossing_ball_2,3,1.3400474124335684,1.5
165,17.839922477583844,16.42163673470278,-3.0,24.0,3.4544155877284286,7.5,True,fast_crossing_ball_2,3,1.3374395911565478,1.5
166,17.27439412203232,17.24636558654876,-3.0,24.0,4.454415587728429,7.25,True,fast_crossing_ball_2,3,1.395168251336637,1.5
167,16.70886576648079,18.071094438394734,-3.0,24.0,5.454415587728429,6.5,True,fast_crossing_ball_2,1,1.4622209512906328,1.5
168,16.65730721105934,18.146283998384348,-3.0,24.0,5.545584412271571,6.5,True,fast_crossing_ball_2,1,1.3714900591167927,1.5
169,24.579135381239553,10.130133779192036,-3.0,26.0,-5.545584412271571,1.5,True,inner_patrol_ball,2,1.3222608180649824,1.4
170,24.013607025688025,10.954862631038013,-3.0,26.0,-4.545584412271571,1.75,True,inner_patrol_ball,2,1.314803605312025,1.4
171,23.448078670136496,11.77959148288399,-3.0,26.0,-3.5455844122715714,2.25,True,inner_patrol_ball,2,1.1180064689897486,1.4
172,22.882550314584968,12.60432033472997,-3.0,26.0,-2.5455844122715714,2.75,True,inner_patrol_ball,2,1.316561305658517,1.4
173,22.317021959033443,13.429049186575947,-3.0,26.0,-1.5455844122715714,50.0,False,,,,
174,21.751493603481915,14.253778038421924,-3.0,26.0,-0.5455844122715714,50.0,False,,,,
175,21.185965247930387,15.078506890267903,-3.0,26.0,0.4544155877284286,50.0,False,,,,
176,20.62043689237886,15.90323574211388,-3.0,26.0,1.4544155877284286,50.0,False,,,,
177,20.05490853682733,16.727964593959857,-3.0,26.0,2.4544155877284286,50.0,False,,,,
178,19.489380181275802,17.552693445805836,-3.0,26.0,3.4544155877284286,6.75,True,fast_crossing_ball_2,3,1.409088325732353,1.5
179,18.923851825724277,18.377422297651815,-3.0,26.0,4.454415587728429,0.0,True,fast_crossing_ball_2,3,1.2304240844793866,1.5
180,18.35832347017275,19.20215114949779,-3.0,26.0,5.454415587728429,0.0,True,fast_crossing_ball_2,3,0.36128646104382234,1.5
